customerID,Churn,customer.SeniorCitizen,customer.tenure,account.Charges.Monthly,account.Charges.Total,cuentas_diarias,gender_Male,customer.Partner_Yes,customer.Dependents_Yes,phone.PhoneService_Yes,phone.MultipleLines_No phone service,phone.MultipleLines_Yes,internet.InternetService_Fiber optic,internet.InternetService_No,internet.OnlineSecurity_No internet service,internet.OnlineSecurity_Yes,internet.OnlineBackup_No internet service,internet.OnlineBackup_Yes,internet.DeviceProtection_No internet service,internet.DeviceProtection_Yes,internet.TechSupport_No internet service,internet.TechSupport_Yes,internet.StreamingTV_No internet service,internet.StreamingTV_Yes,internet.StreamingMovies_No internet service,internet.StreamingMovies_Yes,account.Contract_One year,account.Contract_Two year,account.PaperlessBilling_Yes,account.PaymentMethod_Credit card (automatic),account.PaymentMethod_Electronic check,account.PaymentMethod_Mailed check
2150-UWTFY,1,0,-0.4223169455581282,-0.12003799393092635,-0.3783956642957457,-0.11831837275414993,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2150-WLKUW,0,0,0.3106496014024182,-0.02863915892178958,0.15673715683716594,-0.028589041505363788,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2153-MREFK,1,0,0.18848851024232707,1.1445895231954935,0.650685552517456,1.1478621904231676,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
2154-KVJFF,1,0,-0.7073594915983408,0.4981504901308715,-0.5152506056498241,0.49981702029304453,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2155-AMQRX,0,0,-0.1779947632379461,-0.3277626189516918,-0.3417333637589181,-0.3276868123346512,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2157-MXBJS,1,0,-0.7888002190384015,0.35025055711608644,-0.5692513948881837,0.35026813487840036,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
2159-TURXX,0,0,-1.1145631287986444,-1.4860351280674797,-0.9636248058372826,-1.4841981928745631,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
2160-GPFXD,0,0,0.8807346934828431,0.029523736084024966,0.567787282109876,0.031230512660493783,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
2162-FRZAA,0,0,1.2472179669631163,-0.8445814860033559,0.05087531551572476,-0.8461229484387497,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2164-SOQXL,0,0,-0.503757672998189,-1.4860351280674797,-0.8266375096076203,-1.4841981928745631,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
2165-VOEGB,1,0,0.5549717837226003,1.3440051632154282,1.1219792053269149,1.3472607043093592,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0
2167-FQSTQ,0,0,1.6137012404433895,0.9185851311729009,1.988131570295948,0.9185538994540471,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
2169-RRLFW,0,0,1.572980876723359,-1.3015756610490399,-0.17271618763787572,-1.3047395303769904,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
2171-UDMFD,0,0,-0.015113308357824687,-1.505976692069473,-0.708179895959748,-1.5041380442631824,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
2172-EJXVF,0,1,1.572980876723359,1.3672703212177542,2.312776020958096,1.3672005556979783,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
2176-LVPNX,0,1,1.572980876723359,0.8338334841644283,1.770782805440736,0.828824568205261,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
2176-OSJUV,0,0,1.572980876723359,0.012905766082363735,1.0597282955104723,0.011290661271874593,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2178-PMGCJ,0,0,-0.4223169455581282,0.16412929309748084,-0.3482408118084754,0.1608395466865183,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2180-DXNEG,1,0,-0.8295205827584318,1.0382345151848615,-0.537199455850873,1.0381930077857624,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
2181-TIDSV,0,0,1.450819785563268,-1.4893587220678117,-0.4308081950270948,-1.4941681185688727,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
2181-UAESM,0,0,-1.2367242199587354,-0.3759547319565092,-0.9530584749364762,-0.3775364408061992,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2186-QZEYA,0,1,-0.13727439951791576,-0.20645143793956483,-0.24740845575923429,-0.2080477040029363,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2187-LZGPL,1,0,-1.0331224013585836,-0.819654531000864,-0.8763808836813544,-0.8162131713558209,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2187-PKZAY,0,0,-0.8295205827584318,0.5047976781315362,-0.5454495764289556,0.49981702029304453,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2188-SXWVT,0,0,0.06632741908223602,-0.32443902495135946,-0.17408385468557921,-0.3276868123346512,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2189-UXTKY,1,0,-0.4223169455581282,0.4798707231290442,-0.23690830229621992,0.47987716890442533,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
2189-WWOEW,1,0,-0.7073594915983408,0.7025515211513049,-0.4456760593843883,0.699215534179236,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2190-BCXEC,0,0,0.3106496014024182,0.4682381441278811,0.37373297535748623,0.4699072432101155,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2190-PHBHR,0,0,1.6137012404433895,0.9867188081797119,2.047955974060013,0.988343379314214,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0
2192-CKRLV,0,0,1.6137012404433895,-0.5172074769706296,0.5740741387001261,-0.5171154005265335,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
2192-OZITF,0,0,0.51425142000257,0.29208766211027215,0.4717858790194588,0.29044858071254326,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2193-SFWQW,0,0,1.6137012404433895,1.5683477582378549,2.538286669807668,1.5665990695841703,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
2194-IIQOF,0,0,1.572980876723359,0.8155537171626009,1.8127834192927934,0.8188546425109511,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
2195-VVRJF,0,1,-0.5851984004382497,-0.18817167093773732,-0.5597218438461202,-0.1881078526143171,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2195-ZRVAX,1,0,0.5956921474426307,0.6826099571493112,0.7790918409800751,0.6792756827906168,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
2197-OMWGI,0,1,1.450819785563268,-0.3909109049580044,0.6072952124717642,-0.38750636650050874,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
2200-DSAAL,0,0,1.450819785563268,0.528062836133862,1.3458133590857526,0.5297267973759731,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
2202-CUYXZ,1,0,-1.2774445836787658,0.667653784147816,-0.9683454630664531,0.6693057570963074,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
2202-OUTMO,0,0,0.06632741908223602,-0.130008775931923,-0.12182573797574513,-0.12828829844845974,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2203-GHNWN,0,0,-0.3408762181180675,0.49482689613053943,-0.15487033857993737,0.49981702029304453,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2205-LPVGL,0,1,1.0436161483629647,0.8338334841644283,1.2556135113751103,0.828824568205261,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2205-YMZZJ,1,1,-1.0331224013585836,0.66599198714765,-0.7644748363749007,0.6693057570963074,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2207-NHRJK,1,0,-1.2774445836787658,-0.4640299729653139,-0.9833677414452613,-0.46726577205498554,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2207-OBZNX,1,0,-1.0331224013585836,-0.45738278496464935,-0.8495790213755509,-0.45729584636067594,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2207-QPJED,0,1,0.18848851024232707,0.8388188751649268,0.48177867212606706,0.8387944938995703,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2207-RYYRL,0,0,0.7992939660427824,-1.3364733980525287,-0.41854330988962424,-1.3346493074599195,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
2208-MPXIO,0,0,0.51425142000257,-1.4876969250676457,-0.6147152946513614,-1.4841981928745631,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
2208-NKVVH,0,0,0.43281069256250926,-1.3464441800535252,-0.5302067065908402,-1.3446192331542288,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
2208-NQBCT,0,0,-0.2594354906780068,0.571269558138181,-0.0925091330338414,0.5696065001532115,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2208-UGTGR,0,0,0.9621754209229038,1.1246479591934997,1.4564840942200872,1.1279223390345485,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2209-XADXF,0,0,-1.2774445836787658,-1.3132082400502028,-0.9946399650158504,-1.3147094560713004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211-RMNHO,0,0,1.450819785563268,0.6826099571493112,1.4471971937832613,0.6792756827906168,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
2212-LYASK,0,0,-0.21871512695797646,-0.6285478759817599,-0.45588944395030345,-0.6267845831639388,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0
2215-ZAFGX,0,0,-0.9516816739185229,0.6892571451499757,-0.656495317044112,0.6892456084849266,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2219-MVUSO,1,0,-0.9924020376385532,-0.6518130339840857,-0.8123652421904557,-0.6566943602468676,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2220-IAHLS,0,0,-1.2774445836787658,-1.5076384890696393,-0.9972208850897425,-1.5041380442631824,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
2223-GDSHL,0,0,1.572980876723359,1.7046151122514768,2.6549354334892223,1.7061780293045046,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
2223-KAGMX,1,0,-0.7073594915983408,-1.5076384890696393,-0.8781456153558106,-1.5041380442631824,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
2225-ZRGSG,1,0,1.5322605130033287,0.9684390411778846,1.8967846469969087,0.9684035279255948,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2226-ICFDO,0,0,1.6137012404433895,0.7025515211513049,1.6901786862099493,0.699215534179236,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
2227-JRSJX,0,0,-0.46303730927815856,1.1429277261953275,-0.14264957173432818,1.1378922647288578,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
2228-BZDEE,0,0,0.8807346934828431,-1.4843733310673135,-0.5295449322129192,-1.4841981928745631,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
2229-DPMBI,0,0,-0.9924020376385532,-1.504314895069307,-0.9342420234575869,-1.5041380442631824,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
2229-VWQJH,0,0,-0.3408762181180675,-0.5138838829702975,-0.4616909993300783,-0.5171154005265335,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2230-XTUWL,0,0,0.636412511162661,-1.502653098069141,-0.6160609025531344,-1.5041380442631824,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
2232-DMLXU,1,0,-1.2774445836787658,-0.3177918369506949,-0.9814265366033597,-0.3177168866403416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2233-FAGXV,0,0,-1.1145631287986444,-1.3447823830533592,-0.9474333927241471,-1.3446192331542288,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
2233-TXSIU,0,0,-0.6259187641582801,-0.6750781919864113,-0.6562967847307356,-0.6766342116354868,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2234-EOFPT,0,0,1.6137012404433895,0.4848561141295423,1.5324557928054265,0.47987716890442533,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
2234-XADUH,0,0,1.6137012404433895,1.2775332832087833,2.2426058777525317,1.2774712244491921,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
2235-DWLJU,0,1,-1.073842765078614,-0.6767399889865776,-0.8897266669694294,-0.6766342116354868,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
2235-EZAIK,0,0,1.6137012404433895,0.4798707231290442,1.3774461743503799,0.47987716890442533,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
2235-ZGKPT,1,0,-1.1552834925186748,-0.4623681759651476,-0.9000944655568596,-0.45729584636067594,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2236-HILPA,0,0,1.2064976032430859,-1.4660935640654862,-0.4682205065255662,-1.464258341485944,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
2237-ZFSMY,1,0,0.26992923768238786,1.0232783421833662,0.6234425072930384,1.018253156397143,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
2239-CFOUJ,0,0,-1.2774445836787658,-1.4744025490663168,-0.9967797021711284,-1.4742282671802533,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
2239-CGBUZ,0,0,0.7585736023227521,-0.1416413549330859,0.38180662276812344,-0.13825822414276911,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2239-JALAW,1,0,1.0436161483629647,1.2791950802089493,1.649104556486981,1.2774712244491921,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
2240-HSJQD,0,0,0.22920887396235742,0.5679459641378486,0.38028454169890485,0.5696065001532115,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2242-MFOTG,0,0,0.025607055362205665,0.5097830691320342,0.14275165831710063,0.5097869459873539,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2243-FNMMI,0,0,-0.503757672998189,-1.5076384890696393,-0.8225124493185788,-1.5041380442631824,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
2245-ADZFJ,0,0,-0.05583367207785504,0.5247392421335294,0.08464786793563014,0.5197568716816637,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2249-YPRNG,1,0,-0.503757672998189,1.3656085242175875,-0.017684510036898606,1.3672005556979783,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2250-IVBWA,0,0,1.2879383306831467,0.5413572121351906,1.2598488673938053,0.5396967230702829,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2251-PYLPB,0,0,1.6137012404433895,0.49150330213020693,1.5578899880635262,0.4898470945987347,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
2252-ISRNH,0,0,-0.9516816739185229,0.8504514541660895,-0.6669954705071264,0.8487644195938797,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
2252-JHJGE,0,0,1.1657772395230557,1.304122035211441,1.8016656097437194,1.3073810015321212,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
2252-NKNSI,0,0,0.7992939660427824,0.6776245661488131,0.9627121717072428,0.6792756827906168,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1
2253-KPMNB,0,0,1.4915401492832985,-0.615253499980431,0.37132852845103975,-0.6168146574696293,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2254-DLXRI,0,0,-1.2774445836787658,0.4782089261288782,-0.970860205702553,0.47987716890442533,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2256-YLYLP,0,0,1.450819785563268,0.27214609810827883,1.1795094579141867,0.27050872932392406,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
2257-BOVXD,0,0,-0.7480798553183711,0.06109787908718093,-0.5736411649283935,0.06114028974342279,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
2259-OUUSZ,0,0,-1.0331224013585836,-0.9725398550161475,-0.8956826363707191,-0.9757319824647744,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
2260-USTRB,1,1,-1.2367242199587354,0.18074726309914207,-0.9546246742975562,0.1807793980751375,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2262-SLNVK,0,0,-1.2774445836787658,0.17742366909880955,-0.9748529111160102,0.1807793980751375,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2263-SFSQZ,0,0,0.7585736023227521,-1.3231790220511994,-0.4665440114348328,-1.3246793817656097,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
2265-CYWIV,1,1,-1.1552834925186748,1.157883899196822,-0.8524025920546807,1.157832116117477,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
2266-FUBDZ,0,0,-0.7073594915983408,-1.5093002860698053,-0.8827559768553275,-1.5141079699574918,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
2266-SJNAT,0,0,1.6137012404433895,1.475287126228552,2.430858629125147,1.476869738335384,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
2267-FPIMA,0,0,0.7178532386027217,0.9850570111795458,1.1625900929853377,0.988343379314214,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2267-WTPYD,0,1,1.0028957846429343,0.9717626351782167,1.3937920014850305,0.9684035279255948,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2270-CHBFN,0,0,0.47353105628253955,1.0083221691818711,0.7856654664674245,1.0082832307028333,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2272-JKMSI,0,0,1.2064976032430859,1.5301264272340338,2.0123304533819284,1.5267193668069319,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
2272-QAGFO,1,1,-0.7480798553183711,0.31701461711276396,-0.5221330591802031,0.3203583577954718,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2272-UOINI,0,0,-1.0331224013585836,0.4566055651267184,-0.7538423280363021,0.45993731751580613,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0
2272-WUSPA,0,0,1.6137012404433895,1.5284646302338678,2.414137796509674,1.5267193668069319,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
2273-QCKXA,0,0,-1.2774445836787658,-0.5221928679711282,-0.9841398115528359,-0.5171154005265335,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2274-XUATA,0,1,1.6137012404433895,-0.055227910924447454,1.0614047906012056,-0.058498818588292346,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
2275-RBYQS,0,0,-1.2774445836787658,-0.6435040489832551,-0.9857501292057772,-0.646724434552558,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2276-YDAVZ,1,0,-1.196003856238705,0.34360336911542183,-0.8863516176420319,0.340298209184091,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2277-AXSDC,0,0,-0.015113308357824687,-1.4960059100684764,-0.730415515057896,-1.4941681185688727,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
2277-BKJKN,0,1,1.572980876723359,1.1445895231954935,2.176803445441246,1.1478621904231676,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
2277-DJJDL,0,1,1.1250568758030253,1.1379423351948288,1.6492148522166346,1.1378922647288578,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
2277-VWCNI,0,1,-1.1552834925186748,-0.5321636499721248,-0.9264330857981183,-0.5370552519151525,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2279-AXJJK,0,0,0.7992939660427824,1.0266019361836989,1.2391353293648755,1.0282230820914524,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
2282-YGNOR,0,0,-0.13727439951791576,-0.22473120494139207,-0.24054806137478585,-0.22798755539155546,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2284-VFLKH,0,0,0.6771328748826914,1.1462513201956595,1.1651930722051609,1.1478621904231676,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
2292-XQWSV,0,0,0.3106496014024182,-0.14828854293375052,0.07445654251564564,-0.14822814983707894,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
2293-IJWPS,0,0,1.0028957846429343,1.1961052302006432,1.6346999341942325,1.1977118188947153,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
2294-DMMUS,0,0,1.2064976032430859,0.18905624809997268,0.8915052486429349,0.1907493237694473,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
2294-SALNE,0,0,-0.38159658183809786,0.7324638671542948,-0.1495320252647074,0.729125311262165,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2296-DKZFP,0,0,1.328658694403177,0.20733601510179994,0.9293366839140896,0.21068917515806648,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2300-RQGOI,0,0,0.22920887396235742,-1.4860351280674797,-0.6786426995585373,-1.4841981928745631,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
2302-ANTDP,1,1,0.636412511162661,1.7511454282561285,1.3937699423390997,1.7560276577760523,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
2302-OUZXB,0,0,1.6137012404433895,0.5779167461388457,1.5461545224283928,0.5795764258475212,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2303-PJYHN,0,0,-1.2367242199587354,-1.4926823160681442,-0.9828383219429245,-1.4941681185688727,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
2305-MRGLV,0,0,-0.1779947632379461,0.3917954821202395,-0.09456063360539677,0.39014783765563876,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2307-FYNNL,0,1,1.328658694403177,1.4719635322282196,2.1302365883815333,1.476869738335384,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
2308-STERM,0,0,-1.2367242199587354,-1.5076384890696393,-0.9788456165294673,-1.5041380442631824,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
2309-OSFEU,1,0,-0.9109613101984925,-1.0257173590214634,-0.874108791650492,-1.0255816109363223,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2311-QYMUQ,1,0,-0.6666391278783104,0.8205391081630995,-0.3747779643631105,0.8188546425109511,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
2314-TNDJQ,0,0,1.6137012404433895,-0.3028356639491999,0.7060319496575885,-0.2977770352517224,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
